commodity,data,preco,regiao,fonte,data_coleta,tabela,quantidade
SOJA,2025-03-10,160.52,Cuiabá/mt,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,9740.0
SOJA,2025-03-11,161.3,Santos/SP,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,10111.0
SOJA,2025-03-12,162.29,Paranaguá/PR,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,7002.0
SOJA,2025-03-13,162.91,Paranaguá/PR,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,10921.0
SOJA,2025-03-14,162.46,campinas/sp,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,11335.0
SOJA,2025-03-15,163.3,Paranaguá/PR,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,9225.0
SOJA,2025-03-16,160.2,campinas/sp,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,4590.0
SOJA,2025-03-17,159.08,Cuiabá/mt,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,9531.0
SOJA,2025-03-18,158.33,Cuiabá/mt,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,9217.0
SOJA,2025-03-19,158.26,Santos/SP,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,7011.0
SOJA,2025-03-20,160.29,campinas/sp,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,5332.0
SOJA,2025-03-21,159.04,Santos/SP,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,10397.0
SOJA,2025-03-22,159.56,Santos/SP,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,3910.0
SOJA,2025-03-23,163.05,Cuiabá/mt,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,4662.0
SOJA,2025-03-24,161.88,campinas/sp,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,10422.0
SOJA,2025-03-25,161.53,Paranaguá/PR,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,6123.0
SOJA,2025-03-26,159.95,Santos/SP,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,9054.0
SOJA,2025-03-27,159.39,Cuiabá/mt,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,3199.0
SOJA,2025-03-28,159.11,campinas/sp,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,10608.0
SOJA,2025-03-29,158.49,Santos/SP,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,10500.0
SOJA,2025-03-30,156.17,Paranaguá/PR,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,4994.0
SOJA,2025-03-31,156.46,Paranaguá/PR,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,7907.0
SOJA,2025-04-01,156.61,ribeirão preto/SP,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,11294.0
SOJA,2025-04-02,158.38,ribeirão preto/SP,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,5405.0
SOJA,2025-04-03,161.18,Paranaguá/PR,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,7735.0
SOJA,2025-04-04,161.8,Santos/SP,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,7271.0
SOJA,2025-04-05,157.93,campinas/sp,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,3506.0
SOJA,2025-04-06,156.95,Santos/SP,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,10712.0
SOJA,2025-04-07,157.81,Santos/SP,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,6139.0
SOJA,2025-04-08,158.78,ribeirão preto/SP,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,11007.0
SOJA,2025-04-09,159.2,Cuiabá/mt,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,5087.0
SOJA,2025-04-10,161.18,Santos/SP,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,11219.0
SOJA,2025-04-11,159.42,ribeirão preto/SP,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,8723.0
SOJA,2025-04-12,161.11,Paranaguá/PR,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,6687.0
SOJA,2025-04-13,159.21,Paranaguá/PR,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,9207.0
SOJA,2025-04-14,159.05,campinas/sp,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,5509.0
SOJA,2025-04-15,161.25,ribeirão preto/SP,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,4631.0
SOJA,2025-04-16,160.43,campinas/sp,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,11236.0
SOJA,2025-04-17,165.6,ribeirão preto/SP,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,3651.0
SOJA,2025-04-18,164.11,Cuiabá/mt,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,11626.0
SOJA,2025-04-19,162.5,Cuiabá/mt,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,10464.0
SOJA,2025-04-20,162.33,Cuiabá/mt,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,10610.0
SOJA,2025-04-21,162.04,Paranaguá/PR,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,3215.0
SOJA,2025-04-22,160.7,ribeirão preto/SP,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,11818.0
SOJA,2025-04-23,162.54,campinas/sp,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,11392.0
SOJA,2025-04-24,161.46,Cuiabá/mt,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,10798.0
SOJA,2025-04-25,161.12,Cuiabá/mt,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,7909.0
SOJA,2025-04-26,160.67,Paranaguá/PR,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,5373.0
SOJA,2025-04-27,157.34,ribeirão preto/SP,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,9802.0
SOJA,2025-04-28,159.11,Santos/SP,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,3929.0
SOJA,2025-04-29,159.54,campinas/sp,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,5936.0
SOJA,2025-04-30,158.09,Santos/SP,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,6663.0
SOJA,2025-05-01,156.92,Santos/SP,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,11335.0
SOJA,2025-05-02,157.56,campinas/sp,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,11667.0
SOJA,2025-05-03,156.01,Santos/SP,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,8698.0
SOJA,2025-05-04,158.65,Santos/SP,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,5211.0
SOJA,2025-05-05,158.64,Santos/SP,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,7586.0
SOJA,2025-05-06,158.72,Paranaguá/PR,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,8536.0
SOJA,2025-05-07,157.48,campinas/sp,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,3876.0
SOJA,2025-05-08,157.43,ribeirão preto/SP,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,6020.0
SOJA,2025-05-09,154.84,campinas/sp,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,5156.0
SOJA,2025-05-10,154.17,ribeirão preto/SP,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,7434.0
SOJA,2025-05-11,156.76,Santos/SP,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,11107.0
SOJA,2025-05-12,158.46,Santos/SP,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,9388.0
SOJA,2025-05-13,156.06,Santos/SP,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,7686.0
SOJA,2025-05-14,153.58,campinas/sp,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,3532.0
SOJA,2025-05-15,152.11,Paranaguá/PR,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,10150.0
SOJA,2025-05-16,153.38,Paranaguá/PR,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,9679.0
SOJA,2025-05-17,150.97,Cuiabá/mt,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,11055.0
SOJA,2025-05-18,152.29,ribeirão preto/SP,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,5668.0
SOJA,2025-05-19,153.46,ribeirão preto/SP,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,5061.0
SOJA,2025-05-20,150.57,Santos/SP,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,5646.0
SOJA,2025-05-21,151.02,Santos/SP,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,4870.0
SOJA,2025-05-22,150.5,Cuiabá/mt,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,4654.0
SOJA,2025-05-23,151.28,Paranaguá/PR,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,4999.0
SOJA,2025-05-24,148.6,Santos/SP,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,3582.0
SOJA,2025-05-25,149.03,Santos/SP,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,4926.0
SOJA,2025-05-26,153.63,Cuiabá/mt,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,5621.0
SOJA,2025-05-27,154.06,ribeirão preto/SP,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,10066.0
SOJA,2025-05-28,156.59,campinas/sp,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,3089.0
SOJA,2025-05-29,157.01,campinas/sp,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,8065.0
SOJA,2025-05-30,157.56,Cuiabá/mt,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,3099.0
SOJA,2025-05-31,159.12,campinas/sp,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,11311.0
SOJA,2025-06-01,158.13,campinas/sp,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,3532.0
SOJA,2025-06-02,158.34,Cuiabá/mt,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,3864.0
SOJA,2025-06-03,162.24,ribeirão preto/SP,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,4486.0
SOJA,2025-06-04,161.7,Santos/SP,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,7265.0
SOJA,2025-06-05,158.59,Cuiabá/mt,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,5081.0
SOJA,2025-06-06,158.61,campinas/sp,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,9703.0
SOJA,2025-06-07,157.44,Paranaguá/PR,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,11549.0
SOJA,2025-06-08,154.23,Cuiabá/mt,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,5292.0
SOJA,2025-06-09,154.12,Santos/SP,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,11620.0
SOJA,2025-06-10,153.32,campinas/sp,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,9370.0
SOJA,2025-06-11,155.6,campinas/sp,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,4781.0
SOJA,2025-06-12,156.86,Cuiabá/mt,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,8257.0
SOJA,2025-06-13,154.62,ribeirão preto/SP,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,8344.0
SOJA,2025-06-14,157.27,Paranaguá/PR,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,5832.0
SOJA,2025-06-15,155.96,ribeirão preto/SP,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,8831.0
SOJA,2025-06-16,151.47,Paranaguá/PR,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,3365.0
SOJA,2025-06-17,150.63,Cuiabá/mt,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,6081.0
SOJA,2025-06-18,149.34,campinas/sp,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,8373.0
SOJA,2025-06-19,151.37,Santos/SP,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,4287.0
SOJA,2025-06-20,150.95,Paranaguá/PR,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,10611.0
SOJA,2025-06-21,150.08,Santos/SP,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,4346.0
SOJA,2025-06-22,151.23,Cuiabá/mt,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,7451.0
SOJA,2025-06-23,152.22,Santos/SP,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,4030.0
SOJA,2025-06-24,150.38,Santos/SP,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,6107.0
SOJA,2025-06-25,152.08,Paranaguá/PR,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,6371.0
SOJA,2025-06-26,150.28,ribeirão preto/SP,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,7895.0
SOJA,2025-06-27,147.7,Santos/SP,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,5294.0
SOJA,2025-06-28,148.78,Paranaguá/PR,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,6054.0
SOJA,2025-06-29,150.56,Cuiabá/mt,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,4933.0
SOJA,2025-06-30,154.44,Santos/SP,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,4811.0
SOJA,2025-07-01,156.75,Cuiabá/mt,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,5239.0
SOJA,2025-07-02,158.43,Cuiabá/mt,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,4219.0
SOJA,2025-07-03,160.21,Cuiabá/mt,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,10639.0
SOJA,2025-07-04,159.27,campinas/sp,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,8925.0
SOJA,2025-07-05,163.18,ribeirão preto/SP,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,9950.0
SOJA,2025-07-06,162.55,Cuiabá/mt,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,8970.0
SOJA,2025-07-07,162.22,campinas/sp,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,8218.0
SOJA,2025-07-08,164.27,Santos/SP,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,5670.0
SOJA,2025-07-09,164.49,Cuiabá/mt,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,9857.0
SOJA,2025-07-10,163.05,campinas/sp,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,6982.0
SOJA,2025-07-11,162.57,Cuiabá/mt,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,3694.0
SOJA,2025-07-12,164.54,Santos/SP,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,4177.0
SOJA,2025-07-13,163.72,ribeirão preto/SP,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,11759.0
SOJA,2025-07-14,165.97,ribeirão preto/SP,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,10937.0
SOJA,2025-07-15,163.49,Paranaguá/PR,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,11363.0
SOJA,2025-07-16,166.14,Cuiabá/mt,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,11096.0
SOJA,2025-07-17,167.4,Santos/SP,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,3983.0
SOJA,2025-07-18,167.29,campinas/sp,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,4996.0
SOJA,2025-07-19,168.09,Santos/SP,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,7927.0
SOJA,2025-07-20,166.63,Paranaguá/PR,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,7186.0
SOJA,2025-07-21,168.92,Cuiabá/mt,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,10642.0
SOJA,2025-07-22,166.44,ribeirão preto/SP,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,6899.0
SOJA,2025-07-23,166.17,Paranaguá/PR,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,8077.0
SOJA,2025-07-24,166.06,Cuiabá/mt,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,5679.0
SOJA,2025-07-25,167.54,Cuiabá/mt,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,5537.0
SOJA,2025-07-26,165.71,Santos/SP,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,9021.0
SOJA,2025-07-27,162.96,Cuiabá/mt,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,10295.0
SOJA,2025-07-28,163.4,Santos/SP,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,6206.0
SOJA,2025-07-29,165.82,Cuiabá/mt,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,5659.0
SOJA,2025-07-30,162.35,Cuiabá/mt,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,6155.0
SOJA,2025-07-31,159.83,Paranaguá/PR,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,3159.0
SOJA,2025-08-01,159.62,Paranaguá/PR,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,10624.0
SOJA,2025-08-02,156.37,Santos/SP,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,9745.0
SOJA,2025-08-03,156.91,Santos/SP,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,6356.0
SOJA,2025-08-04,158.62,Paranaguá/PR,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,8384.0
SOJA,2025-08-05,158.59,Paranaguá/PR,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,9130.0
SOJA,2025-08-06,156.44,campinas/sp,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,8494.0
SOJA,2025-08-07,158.88,campinas/sp,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,8034.0
SOJA,2025-08-08,155.51,Santos/SP,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,10228.0
SOJA,2025-08-09,154.89,ribeirão preto/SP,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,6263.0
SOJA,2025-08-10,157.77,ribeirão preto/SP,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,10958.0
SOJA,2025-08-11,158.14,Santos/SP,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,8021.0
SOJA,2025-08-12,156.23,campinas/sp,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,9914.0
SOJA,2025-08-13,155.1,Cuiabá/mt,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,6599.0
SOJA,2025-08-14,158.1,Cuiabá/mt,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,8174.0
SOJA,2025-08-15,158.52,ribeirão preto/SP,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,8991.0
SOJA,2025-08-16,157.54,ribeirão preto/SP,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,8247.0
SOJA,2025-08-17,154.61,ribeirão preto/SP,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,6805.0
SOJA,2025-08-18,157.81,Paranaguá/PR,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,8060.0
SOJA,2025-08-19,156.43,Paranaguá/PR,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,11942.0
SOJA,2025-08-20,153.71,Cuiabá/mt,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,3596.0
SOJA,2025-08-21,154.09,Cuiabá/mt,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,11583.0
SOJA,2025-08-22,155.83,Cuiabá/mt,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,9808.0
SOJA,2025-08-23,156.12,campinas/sp,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,7296.0
SOJA,2025-08-24,154.71,Santos/SP,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,5204.0
SOJA,2025-08-25,154.4,Paranaguá/PR,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,4128.0
SOJA,2025-08-26,155.7,Cuiabá/mt,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,5104.0
SOJA,2025-08-27,157.3,Paranaguá/PR,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,6201.0
SOJA,2025-08-28,159.04,Santos/SP,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,3769.0
SOJA,2025-08-29,161.34,Santos/SP,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,8497.0
SOJA,2025-08-30,162.94,campinas/sp,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,4624.0
SOJA,2025-08-31,160.73,ribeirão preto/SP,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,5466.0
SOJA,2025-09-01,162.83,campinas/sp,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,8165.0
SOJA,2025-09-02,165.77,Paranaguá/PR,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,9171.0
SOJA,2025-09-03,166.93,Paranaguá/PR,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,11813.0
SOJA,2025-09-04,165.77,Cuiabá/mt,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,11928.0
SOJA,2025-09-05,165.37,campinas/sp,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,11650.0
SOJA,2025-09-06,165.52,Cuiabá/mt,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,7714.0
SOJA,2025-09-07,163.69,ribeirão preto/SP,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,5875.0
SOJA,2025-09-08,163.56,Paranaguá/PR,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,6892.0
SOJA,2025-09-09,161.81,campinas/sp,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,7567.0
SOJA,2025-09-10,161.68,ribeirão preto/SP,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,8118.0
SOJA,2025-09-11,162.18,ribeirão preto/SP,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,4879.0
SOJA,2025-09-12,163.73,ribeirão preto/SP,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,4938.0
SOJA,2025-09-13,162.26,Paranaguá/PR,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,8471.0
SOJA,2025-09-14,162.98,ribeirão preto/SP,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,10018.0
SOJA,2025-09-15,164.42,campinas/sp,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,11266.0
SOJA,2025-09-16,163.91,Cuiabá/mt,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,11546.0
SOJA,2025-09-17,161.45,Santos/SP,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,5032.0
SOJA,2025-09-18,159.91,Paranaguá/PR,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,7800.0
SOJA,2025-09-19,161.96,campinas/sp,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,10734.0
SOJA,2025-09-20,161.51,Santos/SP,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,9215.0
SOJA,2025-09-21,161.59,Paranaguá/PR,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,9075.0
SOJA,2025-09-22,160.71,Santos/SP,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,8584.0
SOJA,2025-09-23,161.69,Santos/SP,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,6202.0
SOJA,2025-09-24,161.97,campinas/sp,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,8793.0
SOJA,2025-09-25,160.51,ribeirão preto/SP,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,11232.0
SOJA,2025-09-26,160.78,Santos/SP,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,11698.0
SOJA,2025-09-27,161.95,ribeirão preto/SP,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,7510.0
SOJA,2025-09-28,163.37,campinas/sp,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,6803.0
SOJA,2025-09-29,161.92,Santos/SP,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,3069.0
SOJA,2025-09-30,164.22,Paranaguá/PR,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,4484.0
CANA-DE-AÇÚCAR,2023-10-01,0.96,ribeirão preto/SP,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,33654.0
CANA-DE-AÇÚCAR,2023-10-02,0.96,Paranaguá/PR,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,32014.0
CANA-DE-AÇÚCAR,2023-10-03,0.97,Cuiabá/mt,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,23916.0
CANA-DE-AÇÚCAR,2023-10-04,0.95,Santos/SP,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,20419.0
CANA-DE-AÇÚCAR,2023-10-05,0.94,Cuiabá/mt,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,15607.0
CANA-DE-AÇÚCAR,2023-10-06,0.94,ribeirão preto/SP,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,19508.0
CANA-DE-AÇÚCAR,2023-10-07,0.94,Paranaguá/PR,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,39516.0
CANA-DE-AÇÚCAR,2023-10-08,0.95,campinas/sp,CEPEA/ESALQ,2025-09-30 02:30:01,imagenet-indicador1,19343.0
