commodity,data,preco,regiao,quantidade,cidade,estado,dia,mes,ano,commodity_id
TRIGO,2025-07-17,1257.35,CAMPINAS/SP,1680.0,CAMPINAS,SP,17,7,2025,5
TRIGO,2025-07-18,1242.37,CAMPINAS/SP,3651.0,CAMPINAS,SP,18,7,2025,5
TRIGO,2025-07-19,1231.1,CAMPINAS/SP,5167.0,CAMPINAS,SP,19,7,2025,5
TRIGO,2025-07-20,1232.39,RIBEIRÃO PRETO/SP,4040.0,RIBEIRÃO PRETO,SP,20,7,2025,5
TRIGO,2025-07-21,1215.06,CUIABÁ/MT,5251.0,CUIABÁ,MT,21,7,2025,5
TRIGO,2025-07-22,1216.99,RIBEIRÃO PRETO/SP,3221.0,RIBEIRÃO PRETO,SP,22,7,2025,5
TRIGO,2025-07-23,1208.63,PARANAGUÁ/PR,1409.0,PARANAGUÁ,PR,23,7,2025,5
TRIGO,2025-07-24,1210.24,SANTOS/SP,4332.0,SANTOS,SP,24,7,2025,5
TRIGO,2025-07-25,1215.55,CUIABÁ/MT,4722.0,CUIABÁ,MT,25,7,2025,5
TRIGO,2025-07-26,1201.57,CAMPINAS/SP,2750.0,CAMPINAS,SP,26,7,2025,5
TRIGO,2025-07-27,1215.96,PARANAGUÁ/PR,1796.0,PARANAGUÁ,PR,27,7,2025,5
TRIGO,2025-07-28,1215.39,PARANAGUÁ/PR,2022.0,PARANAGUÁ,PR,28,7,2025,5
TRIGO,2025-07-29,1214.35,RIBEIRÃO PRETO/SP,2257.0,RIBEIRÃO PRETO,SP,29,7,2025,5
TRIGO,2025-07-30,1207.68,RIBEIRÃO PRETO/SP,4355.0,RIBEIRÃO PRETO,SP,30,7,2025,5
TRIGO,2025-07-31,1214.66,SANTOS/SP,5929.0,SANTOS,SP,31,7,2025,5
TRIGO,2025-08-01,1208.27,CAMPINAS/SP,3680.0,CAMPINAS,SP,1,8,2025,5
TRIGO,2025-08-02,1190.4,SANTOS/SP,1900.0,SANTOS,SP,2,8,2025,5
TRIGO,2025-08-03,1167.48,CUIABÁ/MT,4088.0,CUIABÁ,MT,3,8,2025,5
TRIGO,2025-08-04,1191.13,SANTOS/SP,5807.0,SANTOS,SP,4,8,2025,5
TRIGO,2025-08-05,1204.2,SANTOS/SP,3417.0,SANTOS,SP,5,8,2025,5
TRIGO,2025-08-06,1198.94,CUIABÁ/MT,4127.0,CUIABÁ,MT,6,8,2025,5
TRIGO,2025-08-07,1217.27,CAMPINAS/SP,3016.0,CAMPINAS,SP,7,8,2025,5
TRIGO,2025-08-08,1207.13,CUIABÁ/MT,1624.0,CUIABÁ,MT,8,8,2025,5
TRIGO,2025-08-09,1191.13,CAMPINAS/SP,2521.0,CAMPINAS,SP,9,8,2025,5
TRIGO,2025-08-10,1176.74,SANTOS/SP,2714.0,SANTOS,SP,10,8,2025,5
TRIGO,2025-08-11,1175.09,CUIABÁ/MT,5315.0,CUIABÁ,MT,11,8,2025,5
TRIGO,2025-08-12,1183.29,CUIABÁ/MT,1922.0,CUIABÁ,MT,12,8,2025,5
TRIGO,2025-08-13,1178.84,CUIABÁ/MT,3622.0,CUIABÁ,MT,13,8,2025,5
TRIGO,2025-08-14,1185.01,RIBEIRÃO PRETO/SP,5229.0,RIBEIRÃO PRETO,SP,14,8,2025,5
TRIGO,2025-08-15,1192.66,RIBEIRÃO PRETO/SP,3402.0,RIBEIRÃO PRETO,SP,15,8,2025,5
TRIGO,2025-08-16,1184.82,CUIABÁ/MT,2989.0,CUIABÁ,MT,16,8,2025,5
TRIGO,2025-08-17,1173.73,RIBEIRÃO PRETO/SP,1749.0,RIBEIRÃO PRETO,SP,17,8,2025,5
TRIGO,2025-08-18,1176.9,PARANAGUÁ/PR,1454.0,PARANAGUÁ,PR,18,8,2025,5
TRIGO,2025-08-19,1162.64,CUIABÁ/MT,3197.0,CUIABÁ,MT,19,8,2025,5
TRIGO,2025-08-20,1168.96,CUIABÁ/MT,1016.0,CUIABÁ,MT,20,8,2025,5
TRIGO,2025-08-21,1160.3,CUIABÁ/MT,5365.0,CUIABÁ,MT,21,8,2025,5
TRIGO,2025-08-22,1146.59,CUIABÁ/MT,4072.0,CUIABÁ,MT,22,8,2025,5
TRIGO,2025-08-23,1149.03,SANTOS/SP,5579.0,SANTOS,SP,23,8,2025,5
TRIGO,2025-08-24,1163.92,CUIABÁ/MT,5668.0,CUIABÁ,MT,24,8,2025,5
TRIGO,2025-08-25,1149.41,SANTOS/SP,2673.0,SANTOS,SP,25,8,2025,5
TRIGO,2025-08-26,1151.17,PARANAGUÁ/PR,5655.0,PARANAGUÁ,PR,26,8,2025,5
TRIGO,2025-08-27,1179.22,PARANAGUÁ/PR,5983.0,PARANAGUÁ,PR,27,8,2025,5
TRIGO,2025-08-28,1163.5,RIBEIRÃO PRETO/SP,3451.0,RIBEIRÃO PRETO,SP,28,8,2025,5
TRIGO,2025-08-29,1163.3,PARANAGUÁ/PR,4513.0,PARANAGUÁ,PR,29,8,2025,5
TRIGO,2025-08-30,1166.87,CAMPINAS/SP,2215.0,CAMPINAS,SP,30,8,2025,5
TRIGO,2025-08-31,1190.08,RIBEIRÃO PRETO/SP,3054.0,RIBEIRÃO PRETO,SP,31,8,2025,5
TRIGO,2025-09-01,1201.22,CAMPINAS/SP,4929.0,CAMPINAS,SP,1,9,2025,5
TRIGO,2025-09-02,1188.96,PARANAGUÁ/PR,1208.0,PARANAGUÁ,PR,2,9,2025,5
TRIGO,2025-09-03,1193.92,RIBEIRÃO PRETO/SP,2527.0,RIBEIRÃO PRETO,SP,3,9,2025,5
TRIGO,2025-09-04,1207.19,PARANAGUÁ/PR,1437.0,PARANAGUÁ,PR,4,9,2025,5
TRIGO,2025-09-05,1211.83,PARANAGUÁ/PR,4221.0,PARANAGUÁ,PR,5,9,2025,5
TRIGO,2025-09-06,1205.65,SANTOS/SP,3554.0,SANTOS,SP,6,9,2025,5
TRIGO,2025-09-07,1210.27,SANTOS/SP,2509.0,SANTOS,SP,7,9,2025,5
TRIGO,2025-09-08,1211.98,RIBEIRÃO PRETO/SP,2673.0,RIBEIRÃO PRETO,SP,8,9,2025,5
TRIGO,2025-09-09,1221.59,RIBEIRÃO PRETO/SP,5548.0,RIBEIRÃO PRETO,SP,9,9,2025,5
TRIGO,2025-09-10,1220.5,RIBEIRÃO PRETO/SP,1527.0,RIBEIRÃO PRETO,SP,10,9,2025,5
TRIGO,2025-09-11,1229.44,PARANAGUÁ/PR,5981.0,PARANAGUÁ,PR,11,9,2025,5
TRIGO,2025-09-12,1218.57,SANTOS/SP,5678.0,SANTOS,SP,12,9,2025,5
TRIGO,2025-09-13,1204.82,CAMPINAS/SP,4900.0,CAMPINAS,SP,13,9,2025,5
TRIGO,2025-09-14,1227.52,CAMPINAS/SP,3549.0,CAMPINAS,SP,14,9,2025,5
TRIGO,2025-09-15,1228.87,RIBEIRÃO PRETO/SP,3051.0,RIBEIRÃO PRETO,SP,15,9,2025,5
TRIGO,2025-09-16,1244.83,PARANAGUÁ/PR,1826.0,PARANAGUÁ,PR,16,9,2025,5
TRIGO,2025-09-17,1244.47,CUIABÁ/MT,3082.0,CUIABÁ,MT,17,9,2025,5
TRIGO,2025-09-18,1251.48,PARANAGUÁ/PR,5136.0,PARANAGUÁ,PR,18,9,2025,5
TRIGO,2025-09-19,1252.84,CUIABÁ/MT,3828.0,CUIABÁ,MT,19,9,2025,5
TRIGO,2025-09-20,1251.14,RIBEIRÃO PRETO/SP,4672.0,RIBEIRÃO PRETO,SP,20,9,2025,5
TRIGO,2025-09-21,1247.46,PARANAGUÁ/PR,4992.0,PARANAGUÁ,PR,21,9,2025,5
TRIGO,2025-09-22,1256.78,SANTOS/SP,3323.0,SANTOS,SP,22,9,2025,5
TRIGO,2025-09-23,1272.41,PARANAGUÁ/PR,1466.0,PARANAGUÁ,PR,23,9,2025,5
TRIGO,2025-09-24,1290.4,SANTOS/SP,4687.0,SANTOS,SP,24,9,2025,5
TRIGO,2025-09-25,1281.9,PARANAGUÁ/PR,4543.0,PARANAGUÁ,PR,25,9,2025,5
TRIGO,2025-09-26,1282.89,CUIABÁ/MT,4646.0,CUIABÁ,MT,26,9,2025,5
TRIGO,2025-09-27,1273.43,PARANAGUÁ/PR,3569.0,PARANAGUÁ,PR,27,9,2025,5
TRIGO,2025-09-28,1291.38,SANTOS/SP,1980.0,SANTOS,SP,28,9,2025,5
TRIGO,2025-09-29,1284.3,CUIABÁ/MT,1181.0,CUIABÁ,MT,29,9,2025,5
TRIGO,2025-09-30,1293.23,CAMPINAS/SP,4551.0,CAMPINAS,SP,30,9,2025,5
SOJA,2023-10-01,132.79,CAMPINAS/SP,11311.0,CAMPINAS,SP,1,10,2023,6
SOJA,2023-10-02,130.27,CAMPINAS/SP,6351.0,CAMPINAS,SP,2,10,2023,6
SOJA,2023-10-03,130.55,PARANAGUÁ/PR,7677.0,PARANAGUÁ,PR,3,10,2023,6
SOJA,2023-10-04,129.72,PARANAGUÁ/PR,4232.0,PARANAGUÁ,PR,4,10,2023,6
SOJA,2023-10-05,130.3,CUIABÁ/MT,8218.0,CUIABÁ,MT,5,10,2023,6
SOJA,2023-10-06,132.07,RIBEIRÃO PRETO/SP,5718.0,RIBEIRÃO PRETO,SP,6,10,2023,6
SOJA,2023-10-07,132.72,RIBEIRÃO PRETO/SP,9156.0,RIBEIRÃO PRETO,SP,7,10,2023,6
SOJA,2023-10-08,133.13,CUIABÁ/MT,8826.0,CUIABÁ,MT,8,10,2023,6
SOJA,2023-10-09,132.78,RIBEIRÃO PRETO/SP,6426.0,RIBEIRÃO PRETO,SP,9,10,2023,6
SOJA,2023-10-10,132.26,PARANAGUÁ/PR,5254.0,PARANAGUÁ,PR,10,10,2023,6
SOJA,2023-10-11,131.85,CAMPINAS/SP,7727.0,CAMPINAS,SP,11,10,2023,6
SOJA,2023-10-12,132.86,CUIABÁ/MT,3548.0,CUIABÁ,MT,12,10,2023,6
SOJA,2023-10-13,132.41,CUIABÁ/MT,7033.0,CUIABÁ,MT,13,10,2023,6
SOJA,2023-10-14,131.97,SANTOS/SP,5004.0,SANTOS,SP,14,10,2023,6
SOJA,2023-10-15,132.42,PARANAGUÁ/PR,8269.0,PARANAGUÁ,PR,15,10,2023,6
SOJA,2023-10-16,132.3,RIBEIRÃO PRETO/SP,11219.0,RIBEIRÃO PRETO,SP,16,10,2023,6
SOJA,2023-10-17,131.96,CUIABÁ/MT,10449.0,CUIABÁ,MT,17,10,2023,6
SOJA,2023-10-18,130.52,CUIABÁ/MT,7050.0,CUIABÁ,MT,18,10,2023,6
SOJA,2023-10-19,130.6,CAMPINAS/SP,9035.0,CAMPINAS,SP,19,10,2023,6
SOJA,2023-10-20,129.76,CAMPINAS/SP,9294.0,CAMPINAS,SP,20,10,2023,6
SOJA,2023-10-21,129.23,RIBEIRÃO PRETO/SP,10714.0,RIBEIRÃO PRETO,SP,21,10,2023,6
SOJA,2023-10-22,129.41,CUIABÁ/MT,4484.0,CUIABÁ,MT,22,10,2023,6
SOJA,2023-10-23,129.13,CAMPINAS/SP,6683.0,CAMPINAS,SP,23,10,2023,6
SOJA,2023-10-24,128.21,CUIABÁ/MT,4239.0,CUIABÁ,MT,24,10,2023,6
SOJA,2023-10-25,127.24,RIBEIRÃO PRETO/SP,4706.0,RIBEIRÃO PRETO,SP,25,10,2023,6
SOJA,2023-10-26,126.67,PARANAGUÁ/PR,3894.0,PARANAGUÁ,PR,26,10,2023,6
SOJA,2023-10-27,127.12,SANTOS/SP,7792.0,SANTOS,SP,27,10,2023,6
SOJA,2023-10-28,128.8,CAMPINAS/SP,7660.0,CAMPINAS,SP,28,10,2023,6
SOJA,2023-10-29,126.74,CAMPINAS/SP,10419.0,CAMPINAS,SP,29,10,2023,6
SOJA,2023-10-30,123.68,CUIABÁ/MT,11585.0,CUIABÁ,MT,30,10,2023,6
SOJA,2023-10-31,122.78,RIBEIRÃO PRETO/SP,4432.0,RIBEIRÃO PRETO,SP,31,10,2023,6
SOJA,2023-11-01,121.31,CUIABÁ/MT,4816.0,CUIABÁ,MT,1,11,2023,6
SOJA,2023-11-02,120.17,CAMPINAS/SP,3945.0,CAMPINAS,SP,2,11,2023,6
SOJA,2023-11-03,119.52,SANTOS/SP,8839.0,SANTOS,SP,3,11,2023,6
SOJA,2023-11-04,119.5,RIBEIRÃO PRETO/SP,9415.0,RIBEIRÃO PRETO,SP,4,11,2023,6
SOJA,2023-11-05,119.17,CUIABÁ/MT,7376.0,CUIABÁ,MT,5,11,2023,6
SOJA,2023-11-06,119.46,PARANAGUÁ/PR,10711.0,PARANAGUÁ,PR,6,11,2023,6
SOJA,2023-11-07,119.26,CUIABÁ/MT,6183.0,CUIABÁ,MT,7,11,2023,6
SOJA,2023-11-08,117.81,RIBEIRÃO PRETO/SP,4783.0,RIBEIRÃO PRETO,SP,8,11,2023,6
SOJA,2023-11-09,118.45,PARANAGUÁ/PR,4280.0,PARANAGUÁ,PR,9,11,2023,6
SOJA,2023-11-10,118.78,CUIABÁ/MT,7211.0,CUIABÁ,MT,10,11,2023,6
SOJA,2023-11-11,120.17,PARANAGUÁ/PR,11177.0,PARANAGUÁ,PR,11,11,2023,6
SOJA,2023-11-12,120.41,CAMPINAS/SP,4937.0,CAMPINAS,SP,12,11,2023,6
SOJA,2023-11-13,119.59,CUIABÁ/MT,7779.0,CUIABÁ,MT,13,11,2023,6
SOJA,2023-11-14,121.22,CAMPINAS/SP,5646.0,CAMPINAS,SP,14,11,2023,6
SOJA,2023-11-15,120.45,SANTOS/SP,4378.0,SANTOS,SP,15,11,2023,6
SOJA,2023-11-16,121.58,RIBEIRÃO PRETO/SP,7201.0,RIBEIRÃO PRETO,SP,16,11,2023,6
SOJA,2023-11-17,120.94,SANTOS/SP,4346.0,SANTOS,SP,17,11,2023,6
SOJA,2023-11-18,123.32,CAMPINAS/SP,5794.0,CAMPINAS,SP,18,11,2023,6
SOJA,2023-11-19,122.1,CUIABÁ/MT,9792.0,CUIABÁ,MT,19,11,2023,6
SOJA,2023-11-20,123.17,CUIABÁ/MT,9710.0,CUIABÁ,MT,20,11,2023,6
SOJA,2023-11-21,124.11,CUIABÁ/MT,7684.0,CUIABÁ,MT,21,11,2023,6
SOJA,2023-11-22,123.56,CUIABÁ/MT,6529.0,CUIABÁ,MT,22,11,2023,6
SOJA,2023-11-23,123.14,RIBEIRÃO PRETO/SP,6489.0,RIBEIRÃO PRETO,SP,23,11,2023,6
SOJA,2023-11-24,121.11,SANTOS/SP,3691.0,SANTOS,SP,24,11,2023,6
SOJA,2023-11-25,120.89,PARANAGUÁ/PR,11728.0,PARANAGUÁ,PR,25,11,2023,6
SOJA,2023-11-26,121.79,CAMPINAS/SP,4846.0,CAMPINAS,SP,26,11,2023,6
SOJA,2023-11-27,123.82,CUIABÁ/MT,7871.0,CUIABÁ,MT,27,11,2023,6
SOJA,2023-11-28,124.44,PARANAGUÁ/PR,8058.0,PARANAGUÁ,PR,28,11,2023,6
SOJA,2023-11-29,123.74,CUIABÁ/MT,3686.0,CUIABÁ,MT,29,11,2023,6
SOJA,2023-11-30,123.24,RIBEIRÃO PRETO/SP,9446.0,RIBEIRÃO PRETO,SP,30,11,2023,6
SOJA,2023-12-01,123.82,SANTOS/SP,9323.0,SANTOS,SP,1,12,2023,6
SOJA,2023-12-02,125.81,SANTOS/SP,6935.0,SANTOS,SP,2,12,2023,6
SOJA,2023-12-03,125.33,CUIABÁ/MT,7019.0,CUIABÁ,MT,3,12,2023,6
SOJA,2023-12-04,125.65,SANTOS/SP,9908.0,SANTOS,SP,4,12,2023,6
SOJA,2023-12-05,125.76,RIBEIRÃO PRETO/SP,4224.0,RIBEIRÃO PRETO,SP,5,12,2023,6
SOJA,2023-12-06,125.82,CAMPINAS/SP,9765.0,CAMPINAS,SP,6,12,2023,6
SOJA,2023-12-07,126.69,CAMPINAS/SP,8134.0,CAMPINAS,SP,7,12,2023,6
SOJA,2023-12-08,126.4,SANTOS/SP,11268.0,SANTOS,SP,8,12,2023,6
SOJA,2023-12-09,127.39,RIBEIRÃO PRETO/SP,8984.0,RIBEIRÃO PRETO,SP,9,12,2023,6
SOJA,2023-12-10,127.03,SANTOS/SP,9590.0,SANTOS,SP,10,12,2023,6
SOJA,2023-12-11,125.27,SANTOS/SP,10779.0,SANTOS,SP,11,12,2023,6
SOJA,2023-12-12,125.32,SANTOS/SP,5848.0,SANTOS,SP,12,12,2023,6
SOJA,2023-12-13,126.72,PARANAGUÁ/PR,11776.0,PARANAGUÁ,PR,13,12,2023,6
SOJA,2023-12-14,128.01,PARANAGUÁ/PR,11616.0,PARANAGUÁ,PR,14,12,2023,6
SOJA,2023-12-15,126.01,CUIABÁ/MT,8214.0,CUIABÁ,MT,15,12,2023,6
SOJA,2023-12-16,125.64,CAMPINAS/SP,10966.0,CAMPINAS,SP,16,12,2023,6
SOJA,2023-12-17,127.19,PARANAGUÁ/PR,8895.0,PARANAGUÁ,PR,17,12,2023,6
SOJA,2023-12-18,126.51,RIBEIRÃO PRETO/SP,7003.0,RIBEIRÃO PRETO,SP,18,12,2023,6
SOJA,2023-12-19,125.38,RIBEIRÃO PRETO/SP,10102.0,RIBEIRÃO PRETO,SP,19,12,2023,6
SOJA,2023-12-20,126.19,SANTOS/SP,9425.0,SANTOS,SP,20,12,2023,6
SOJA,2023-12-21,125.43,PARANAGUÁ/PR,4953.0,PARANAGUÁ,PR,21,12,2023,6
SOJA,2023-12-22,126.75,PARANAGUÁ/PR,9759.0,PARANAGUÁ,PR,22,12,2023,6
SOJA,2023-12-23,128.82,CUIABÁ/MT,3522.0,CUIABÁ,MT,23,12,2023,6
SOJA,2023-12-24,128.61,RIBEIRÃO PRETO/SP,8938.0,RIBEIRÃO PRETO,SP,24,12,2023,6
SOJA,2023-12-25,129.12,CAMPINAS/SP,9925.0,CAMPINAS,SP,25,12,2023,6
SOJA,2023-12-26,127.24,SANTOS/SP,10128.0,SANTOS,SP,26,12,2023,6
SOJA,2023-12-27,128.83,PARANAGUÁ/PR,10001.0,PARANAGUÁ,PR,27,12,2023,6
SOJA,2023-12-28,128.45,SANTOS/SP,11731.0,SANTOS,SP,28,12,2023,6
SOJA,2023-12-29,131.54,CUIABÁ/MT,11105.0,CUIABÁ,MT,29,12,2023,6
SOJA,2023-12-30,130.27,CUIABÁ/MT,3367.0,CUIABÁ,MT,30,12,2023,6
SOJA,2023-12-31,131.4,SANTOS/SP,5989.0,SANTOS,SP,31,12,2023,6
SOJA,2024-01-01,131.57,CAMPINAS/SP,8287.0,CAMPINAS,SP,1,1,2024,6
SOJA,2024-01-02,131.01,CAMPINAS/SP,6246.0,CAMPINAS,SP,2,1,2024,6
SOJA,2024-01-03,131.24,PARANAGUÁ/PR,11690.0,PARANAGUÁ,PR,3,1,2024,6
SOJA,2024-01-04,131.3,SANTOS/SP,5819.0,SANTOS,SP,4,1,2024,6
SOJA,2024-01-05,129.8,SANTOS/SP,7208.0,SANTOS,SP,5,1,2024,6
SOJA,2024-01-06,128.57,PARANAGUÁ/PR,10862.0,PARANAGUÁ,PR,6,1,2024,6
SOJA,2024-01-07,127.17,SANTOS/SP,6990.0,SANTOS,SP,7,1,2024,6
SOJA,2024-01-08,130.58,SANTOS/SP,10809.0,SANTOS,SP,8,1,2024,6
SOJA,2024-01-09,131.12,CUIABÁ/MT,10134.0,CUIABÁ,MT,9,1,2024,6
SOJA,2024-01-10,131.81,SANTOS/SP,10194.0,SANTOS,SP,10,1,2024,6
SOJA,2024-01-11,129.51,CAMPINAS/SP,7328.0,CAMPINAS,SP,11,1,2024,6
SOJA,2024-01-12,128.78,CUIABÁ/MT,9631.0,CUIABÁ,MT,12,1,2024,6
SOJA,2024-01-13,132.37,CAMPINAS/SP,4452.0,CAMPINAS,SP,13,1,2024,6
SOJA,2024-01-14,132.26,RIBEIRÃO PRETO/SP,7384.0,RIBEIRÃO PRETO,SP,14,1,2024,6
SOJA,2024-01-15,134.4,SANTOS/SP,3903.0,SANTOS,SP,15,1,2024,6
SOJA,2024-01-16,135.66,SANTOS/SP,4803.0,SANTOS,SP,16,1,2024,6
SOJA,2024-01-17,136.97,RIBEIRÃO PRETO/SP,8638.0,RIBEIRÃO PRETO,SP,17,1,2024,6
SOJA,2024-01-18,134.96,RIBEIRÃO PRETO/SP,9605.0,RIBEIRÃO PRETO,SP,18,1,2024,6
SOJA,2024-01-19,134.15,RIBEIRÃO PRETO/SP,3175.0,RIBEIRÃO PRETO,SP,19,1,2024,6
SOJA,2024-01-20,133.25,RIBEIRÃO PRETO/SP,4461.0,RIBEIRÃO PRETO,SP,20,1,2024,6
SOJA,2024-01-21,132.44,PARANAGUÁ/PR,7229.0,PARANAGUÁ,PR,21,1,2024,6
SOJA,2024-01-22,133.52,PARANAGUÁ/PR,10642.0,PARANAGUÁ,PR,22,1,2024,6
SOJA,2024-01-23,132.4,SANTOS/SP,9383.0,SANTOS,SP,23,1,2024,6
SOJA,2024-01-24,129.95,SANTOS/SP,8448.0,SANTOS,SP,24,1,2024,6
SOJA,2024-01-25,129.23,SANTOS/SP,6776.0,SANTOS,SP,25,1,2024,6
SOJA,2024-01-26,129.41,PARANAGUÁ/PR,8841.0,PARANAGUÁ,PR,26,1,2024,6
SOJA,2024-01-27,127.91,RIBEIRÃO PRETO/SP,7102.0,RIBEIRÃO PRETO,SP,27,1,2024,6
SOJA,2024-01-28,129.83,PARANAGUÁ/PR,5048.0,PARANAGUÁ,PR,28,1,2024,6
SOJA,2024-01-29,129.93,CAMPINAS/SP,4029.0,CAMPINAS,SP,29,1,2024,6
SOJA,2024-01-30,128.92,CUIABÁ/MT,11161.0,CUIABÁ,MT,30,1,2024,6
SOJA,2024-01-31,127.95,CUIABÁ/MT,7493.0,CUIABÁ,MT,31,1,2024,6
SOJA,2024-02-01,127.46,CAMPINAS/SP,10062.0,CAMPINAS,SP,1,2,2024,6
SOJA,2024-02-02,126.15,CAMPINAS/SP,4252.0,CAMPINAS,SP,2,2,2024,6
SOJA,2024-02-03,125.69,PARANAGUÁ/PR,9555.0,PARANAGUÁ,PR,3,2,2024,6
SOJA,2024-02-04,125.42,CAMPINAS/SP,10803.0,CAMPINAS,SP,4,2,2024,6
SOJA,2024-02-05,124.02,CAMPINAS/SP,8908.0,CAMPINAS,SP,5,2,2024,6
SOJA,2024-02-06,123.14,CAMPINAS/SP,9394.0,CAMPINAS,SP,6,2,2024,6
SOJA,2024-02-07,122.64,PARANAGUÁ/PR,4631.0,PARANAGUÁ,PR,7,2,2024,6
SOJA,2024-02-08,121.68,RIBEIRÃO PRETO/SP,8250.0,RIBEIRÃO PRETO,SP,8,2,2024,6
SOJA,2024-02-09,122.07,PARANAGUÁ/PR,4210.0,PARANAGUÁ,PR,9,2,2024,6
SOJA,2024-02-10,119.69,PARANAGUÁ/PR,7453.0,PARANAGUÁ,PR,10,2,2024,6
SOJA,2024-02-11,118.56,PARANAGUÁ/PR,7439.0,PARANAGUÁ,PR,11,2,2024,6
SOJA,2024-02-12,118.84,RIBEIRÃO PRETO/SP,10543.0,RIBEIRÃO PRETO,SP,12,2,2024,6
SOJA,2024-02-13,120.42,CAMPINAS/SP,7726.0,CAMPINAS,SP,13,2,2024,6
SOJA,2024-02-14,119.19,RIBEIRÃO PRETO/SP,6050.0,RIBEIRÃO PRETO,SP,14,2,2024,6
SOJA,2024-02-15,119.83,RIBEIRÃO PRETO/SP,9863.0,RIBEIRÃO PRETO,SP,15,2,2024,6
SOJA,2024-02-16,119.65,RIBEIRÃO PRETO/SP,4990.0,RIBEIRÃO PRETO,SP,16,2,2024,6
SOJA,2024-02-17,118.78,SANTOS/SP,4513.0,SANTOS,SP,17,2,2024,6
SOJA,2024-02-18,116.97,SANTOS/SP,8202.0,SANTOS,SP,18,2,2024,6
SOJA,2024-02-19,118.21,RIBEIRÃO PRETO/SP,7472.0,RIBEIRÃO PRETO,SP,19,2,2024,6
SOJA,2024-02-20,118.0,CAMPINAS/SP,6286.0,CAMPINAS,SP,20,2,2024,6
SOJA,2024-02-21,118.08,SANTOS/SP,3435.0,SANTOS,SP,21,2,2024,6
SOJA,2024-02-22,119.91,RIBEIRÃO PRETO/SP,3424.0,RIBEIRÃO PRETO,SP,22,2,2024,6
SOJA,2024-02-23,118.69,CUIABÁ/MT,4503.0,CUIABÁ,MT,23,2,2024,6
SOJA,2024-02-24,117.81,SANTOS/SP,10109.0,SANTOS,SP,24,2,2024,6
SOJA,2024-02-25,117.4,CUIABÁ/MT,11832.0,CUIABÁ,MT,25,2,2024,6
SOJA,2024-02-26,116.33,PARANAGUÁ/PR,5293.0,PARANAGUÁ,PR,26,2,2024,6
SOJA,2024-02-27,118.7,CAMPINAS/SP,9286.0,CAMPINAS,SP,27,2,2024,6
SOJA,2024-02-28,118.67,CUIABÁ/MT,4028.0,CUIABÁ,MT,28,2,2024,6
SOJA,2024-02-29,120.29,PARANAGUÁ/PR,10620.0,PARANAGUÁ,PR,29,2,2024,6
SOJA,2024-03-01,119.33,CAMPINAS/SP,8962.0,CAMPINAS,SP,1,3,2024,6
SOJA,2024-03-02,120.14,RIBEIRÃO PRETO/SP,7128.0,RIBEIRÃO PRETO,SP,2,3,2024,6
SOJA,2024-03-03,121.03,CUIABÁ/MT,6401.0,CUIABÁ,MT,3,3,2024,6
SOJA,2024-03-04,121.18,PARANAGUÁ/PR,3883.0,PARANAGUÁ,PR,4,3,2024,6
SOJA,2024-03-05,121.62,CUIABÁ/MT,6162.0,CUIABÁ,MT,5,3,2024,6
SOJA,2024-03-06,121.58,RIBEIRÃO PRETO/SP,11974.0,RIBEIRÃO PRETO,SP,6,3,2024,6
SOJA,2024-03-07,122.32,CAMPINAS/SP,10675.0,CAMPINAS,SP,7,3,2024,6
SOJA,2024-03-08,124.35,RIBEIRÃO PRETO/SP,5007.0,RIBEIRÃO PRETO,SP,8,3,2024,6
SOJA,2024-03-09,124.34,CAMPINAS/SP,10576.0,CAMPINAS,SP,9,3,2024,6
SOJA,2024-03-10,124.6,CAMPINAS/SP,4978.0,CAMPINAS,SP,10,3,2024,6
SOJA,2024-03-11,123.73,PARANAGUÁ/PR,4376.0,PARANAGUÁ,PR,11,3,2024,6
SOJA,2024-03-12,123.06,CAMPINAS/SP,10034.0,CAMPINAS,SP,12,3,2024,6
SOJA,2024-03-13,125.0,CAMPINAS/SP,11812.0,CAMPINAS,SP,13,3,2024,6
SOJA,2024-03-14,123.49,CAMPINAS/SP,8051.0,CAMPINAS,SP,14,3,2024,6
SOJA,2024-03-15,123.43,CUIABÁ/MT,8293.0,CUIABÁ,MT,15,3,2024,6
SOJA,2024-03-16,125.42,CUIABÁ/MT,7189.0,CUIABÁ,MT,16,3,2024,6
SOJA,2024-03-17,127.22,CUIABÁ/MT,4995.0,CUIABÁ,MT,17,3,2024,6
SOJA,2024-03-18,128.62,PARANAGUÁ/PR,8725.0,PARANAGUÁ,PR,18,3,2024,6
SOJA,2024-03-19,128.74,SANTOS/SP,5512.0,SANTOS,SP,19,3,2024,6
SOJA,2024-03-20,128.14,RIBEIRÃO PRETO/SP,5031.0,RIBEIRÃO PRETO,SP,20,3,2024,6
SOJA,2024-03-21,129.16,RIBEIRÃO PRETO/SP,7589.0,RIBEIRÃO PRETO,SP,21,3,2024,6
SOJA,2024-03-22,128.56,SANTOS/SP,9299.0,SANTOS,SP,22,3,2024,6
SOJA,2024-03-23,128.55,CUIABÁ/MT,11413.0,CUIABÁ,MT,23,3,2024,6
SOJA,2024-03-24,130.18,SANTOS/SP,6704.0,SANTOS,SP,24,3,2024,6
SOJA,2024-03-25,129.06,PARANAGUÁ/PR,5164.0,PARANAGUÁ,PR,25,3,2024,6
